new_cases,total_cases,total_deaths,new_deaths
6,32,1,0
2,34,1,0
4,38,1,0
0,38,1,0
6,44,3,2
3,47,3,0
6,53,3,0
2,55,3,0
3,58,3,0
1,59,3,0
4,63,3,0
0,63,4,1
0,63,4,0
2,65,4,0
4,69,4,0
3,72,4,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
1,2,0,0
0,2,0,0
1,3,0,0
0,3,0,0
1,4,0,0
3,7,0,0
4,11,0,0
3,14,0,0
1,15,0,0
4,19,0,0
1,20,0,0
0,20,0,0
5,25,0,0
0,25,0,0
0,25,0,0
0,25,0,0
0,25,0,0
0,25,0,0
0,25,0,0
0,25,0,0
4,29,1,1
1,30,1,0
8,38,1,0
14,52,1,0
7,59,1,0
0,59,1,0
7,66,1,0
18,84,1,0
9,93,1,0
12,105,1,0
27,132,1,0
12,144,1,0
0,144,1,0
20,164,1,0
22,186,3,2
24,210,3,0
20,230,3,0
9,239,5,2
15,254,6,1
0,254,6,0
14,268,6,0
49,317,6,0
32,349,6,0
59,408,6,0
47,455,6,0
33,488,7,1
26,514,9,2
54,568,12,3
51,619,15,3
56,675,19,4
62,737,21,2
43,780,22,1
34,814,24,2
10,824,28,4
5,829,28,0
44,873,29,1
77,950,33,4
57,1007,35,2
39,1046,36,1
43,1089,41,5
39,1128,42,1
65,1193,43,1
75,1268,45,2
96,1364,46,1
135,1499,49,3
194,1693,52,3
173,1866,54,2
87,1953,56,2
0,1953,56,0
225,2178,57,1
439,2617,63,6
318,2935,69,6
336,3271,70,1
383,3654,73,3
163,3817,80,7
89,3906,80,0
351,4257,81,1
410,4667,85,4
680,5347,88,3
1401,6748,98,10
507,7255,102,4
5,5,0,0
7,12,0,0
0,12,0,0
3,15,0,0
3,18,0,0
0,18,0,0
0,18,0,0
14,32,1,1
20,52,1,0
9,61,1,0
2,63,2,1
0,63,2,0
18,81,2,0
0,81,2,0
0,81,2,0
37,118,2,0
5,123,3,1
32,155,3,0
14,169,3,0
1,170,3,0
0,170,3,0
13,183,3,0
15,198,4,1
0,198,4,0
15,213,4,0
1,1,0,0
0,1,0,0
0,1,0,0
14,15,0,0
1,16,0,0
19,35,0,0
17,52,0,0
4,56,0,0
13,69,0,0
15,84,0,0
15,99,0,0
13,112,0,0
15,127,0,0
26,153,0,0
19,172,0,0
40,212,0,0
23,235,1,1
24,259,1,0
9,268,5,4
6,274,5,0
4,278,5,0
21,299,5,0
0,299,5,0
24,323,5,0
22,345,5,0
4,349,6,1
0,349,6,0
9,358,6,0
14,372,7,1
0,372,7,0
9,381,7,0
8,389,7,0
6,6,0,0
3,9,0,0
2,11,0,0
22,33,0,0
4,37,0,0
12,49,0,0
4,53,0,0
3,56,0,0
4,60,0,0
2,62,0,0
17,79,0,0
9,88,0,0
32,120,0,0
73,193,0,0
36,229,0,0
55,284,1,1
41,325,1,0
15,340,1,0
8,348,2,1
38,386,3,1
74,460,3,0
0,460,3,0
71,531,5,2
139,670,6,1
34,704,6,0
55,759,7,1
43,802,9,2
38,840,10,1
40,880,10,0
81,961,10,0
1,1,0,0
0,1,0,0
2,3,0,0
0,3,0,0
1,4,0,0
3,7,0,0
0,7,0,0
0,7,0,0
0,7,0,0
8,15,0,0
1,16,0,0
9,25,0,0
0,25,0,0
6,31,1,1
0,31,1,0
7,38,1,0
4,42,1,0
8,50,1,0
9,59,1,0
22,81,1,0
29,110,3,2
12,122,4,1
4,126,4,0
16,142,4,0
16,158,4,0
14,172,6,2
7,179,6,0
5,184,7,1
5,189,7,0
2,191,7,0
6,197,8,1
2,2,0,0
0,2,0,0
17,19,0,0
0,19,0,0
2,21,0,0
3,24,0,0
0,24,0,0
7,31,1,1
30,61,1,0
2,63,1,0
8,71,1,0
8,79,1,0
7,86,1,0
2,88,1,0
3,91,1,0
15,106,1,0
6,112,1,0
0,112,1,0
13,125,1,0
1,126,1,0
6,132,1,0
8,140,1,0
5,145,3,2
39,184,5,2
0,184,5,0
43,227,7,2
23,250,7,0
33,283,7,0
79,362,7,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3,3,0,0
2,5,0,0
6,11,0,0
15,26,0,0
17,43,0,0
2,45,0,0
0,45,0,0
1,46,0,0
10,56,0,0
2,58,0,0
3,61,0,0
3,64,0,0
1,65,0,0
4,69,0,0
3,72,0,0
8,80,0,0
20,100,0,0
4,104,0,0
8,112,0,0
11,123,0,0
7,130,0,0
12,142,0,0
6,148,0,0
11,159,0,0
17,176,0,0
12,188,0,0
1,189,0,0
2,191,0,0
4,195,0,0
13,208,0,0
17,225,0,0
10,235,0,0
20,255,0,0
11,266,0,0
23,289,0,0
28,317,0,0
25,342,0,0
0,342,0,0
137,479,1,1
77,556,1,0
109,665,1,0
78,743,1,0
112,855,1,0
55,910,1,0
83,993,1,0
161,1154,1,0
80,1234,1,0
3,3,0,0
3,6,0,0
0,6,0,0
8,14,0,0
0,14,0,0
2,16,0,0
26,42,0,0
2,44,0,0
0,44,0,0
14,58,0,0
26,84,0,0
0,84,0,0
0,84,0,0
23,107,0,0
5,112,1,1
13,125,1,0
19,144,1,0
0,144,1,0
72,216,4,3
12,228,4,0
42,270,4,0
10,280,4,0
18,298,5,1
41,339,5,0
38,377,5,0
42,419,5,0
2,2,0,0
0,2,0,0
4,6,0,0
0,6,0,0
0,6,0,0
0,6,0,0
3,9,0,0
0,9,0,0
1,10,0,0
0,10,0,0
0,10,0,0
0,10,0,0
1,11,0,0
1,12,0,0
0,12,0,0
3,15,0,0
1,16,0,0
0,16,0,0
2,18,0,0
1,19,0,0
1,1,0,0
1,2,0,0
1,3,0,0
3,6,0,0
2,8,0,0
2,10,0,0
6,16,0,0
3,19,0,0
7,26,0,0
5,31,0,0
5,36,0,0
25,61,0,0
10,71,0,0
15,86,0,0
25,111,0,0
13,124,0,0
15,139,0,0
41,180,0,0
17,197,0,0
24,221,0,0
23,244,0,0
36,280,0,0
25,305,0,0
71,376,0,0
0,376,0,0
22,398,0,0
48,446,0,0
12,458,0,0
35,493,1,1
16,509,1,0
24,533,1,0
9,542,1,0
6,548,2,1
29,577,2,0
12,589,2,0
23,612,2,0
18,630,3,1
21,651,5,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
1,2,0,0
1,3,0,0
0,3,0,0
1,4,0,0
6,10,0,0
3,13,0,0
3,16,0,0
6,22,0,0
10,32,0,0
9,41,0,0
0,41,1,1
20,61,2,1
5,66,2,0
27,93,3,1
6,99,3,0
21,120,3,0
0,120,3,0
13,133,4,1
16,149,4,0
14,163,4,0
67,230,4,0
18,248,4,0
19,267,4,0
37,304,4,0
29,333,4,0
35,368,6,2
23,391,7,1
21,412,8,1
26,438,10,2
8,446,11,1
17,463,12,1
16,479,12,0
15,494,16,4
0,494,16,0
26,520,17,1
7,527,18,1
14,541,19,1
7,548,19,0
27,575,19,0
7,582,19,0
27,609,20,1
10,619,20,0
11,630,20,0
1,1,0,0
1,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
1,3,0,0
0,3,0,0
0,3,0,0
0,3,0,0
0,3,0,0
0,3,0,0
0,3,0,0
0,3,0,0
0,3,0,0
0,3,0,0
0,3,0,0
3,6,0,0
0,6,0,0
1,7,0,0
3,10,1,1
3,13,3,2
1,14,3,0
0,14,3,0
17,31,4,1
0,31,4,0
6,37,4,0
11,48,5,1
2,50,5,0
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
7,8,0,0
0,8,0,0
2,10,0,0
0,10,0,0
1,11,1,1
0,11,1,0
7,18,1,0
0,18,1,0
0,18,1,0
1,19,1,0
2,21,1,0
3,24,1,0
0,24,1,0
1,25,1,0
0,25,1,0
1,1,0,0
2,3,0,0
1,4,0,0
0,4,0,0
0,4,0,0
3,7,0,0
0,7,0,0
0,7,0,0
18,25,0,0
0,25,0,0
9,34,0,0
2,36,0,0
10,46,0,0
0,46,0,0
1,47,0,0
4,51,0,0
5,56,0,0
4,60,0,0
1,61,0,0
1,62,0,0
2,64,0,0
4,68,0,0
4,72,0,0
3,75,0,0
0,75,0,0
2,77,1,1
1,78,1,0
0,78,1,0
0,78,1,0
1,79,1,0
0,79,1,0
1,80,1,0
0,80,1,0
0,80,1,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
2,3,0,0
0,3,0,0
3,6,0,0
3,9,0,0
5,14,0,0
3,17,0,0
8,25,0,0
8,33,0,0
15,48,0,0
21,69,1,1
36,105,1,0
38,143,1,0
36,179,1,0
30,209,2,1
65,274,4,2
25,299,4,0
59,358,5,1
36,394,7,2
90,484,7,0
0,484,7,0
49,533,7,0
48,581,8,1
68,649,9,1
122,771,9,0
0,771,9,0
40,811,13,4
32,843,14,1
37,880,15,1
32,912,15,0
43,955,15,0
44,999,17,2
54,1053,23,6
9,1062,24,1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
0,1,0,0
2,3,0,0
2,5,0,0
2,7,0,0
0,7,0,0
19,26,0,0
12,38,1,1
39,77,1,0
4,81,1,0
59,140,1,0
70,210,2,1
135,345,4,2
139,484,5,1
186,670,8,3
128,798,8,0
77,875,8,0
224,1099,8,0
234,1333,8,0
120,1453,9,1
152,1605,15,6
226,1831,18,3
119,1950,21,3
38,1988,22,1
190,2178,23,1
141,2319,29,6
168,2487,30,1
125,2612,31,1
117,2729,31,0
75,2804,36,5
39,2843,41,5
127,2970,44,3
64,3034,46,2
81,3115,52,6
108,3223,54,2
47,3270,62,8
11,3281,66,4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
2,3,0,0
4,7,0,0
2,9,0,0
4,13,0,0
0,13,0,0
6,19,0,0
12,31,0,0
11,42,0,0
6,48,0,0
22,70,0,0
15,85,0,0
29,114,1,1
22,136,2,1
12,148,2,0
29,177,2,0
24,201,3,1
18,219,3,0
22,241,4,1
18,259,6,2
26,285,7,1
44,329,9,2
25,354,10,1
0,354,11,1
76,430,12,1
53,483,17,5
0,483,17,0
87,570,21,4
29,599,26,5
18,617,30,4
46,663,32,2
48,711,32,0
49,760,34,2
68,828,34,0
3,3,0,0
0,3,0,0
0,3,0,0
14,17,0,0
2,19,0,0
0,19,0,0
4,23,0,0
1,24,0,0
4,28,0,0
9,37,0,0
7,44,0,0
2,46,0,0
8,54,0,0
5,59,0,0
6,65,0,0
6,71,0,0
1,72,0,0
5,77,0,0
8,85,0,0
8,93,0,0
0,93,0,0
9,102,0,0
0,102,0,0
4,106,0,0
3,3,0,0
0,3,0,0
1,4,0,0
0,4,0,0
1,5,0,0
3,8,1,1
0,8,1,0
0,8,1,0
1,9,1,0
3,12,2,1
1,13,2,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3,3,0,0
1,4,0,0
0,4,0,0
0,4,0,0
3,7,0,0
0,7,0,0
1,8,0,0
0,8,0,0
0,8,0,0
0,8,0,0
0,8,0,0
2,10,0,0
2,12,0,0
2,14,0,0
1,15,0,0
1,16,0,0
2,18,0,0
0,18,0,0
0,18,0,0
0,18,0,0
1,19,0,0
2,21,0,0
1,22,0,0
0,22,0,0
0,22,0,0
0,22,0,0
0,22,0,0
0,22,0,0
0,22,0,0
0,22,0,0
0,22,0,0
0,22,0,0
0,22,0,0
0,22,0,0
1,23,0,0
2,25,0,0
0,25,0,0
4,29,0,0
7,36,0,0
14,50,0,0
0,50,0,0
33,83,0,0
10,93,0,0
6,99,0,0
18,117,0,0
12,129,0,0
20,149,0,0
9,158,0,0
39,197,0,0
41,238,0,0
190,428,0,0
125,553,0,0
120,673,2,2
117,790,2,0
110,900,2,0
130,1030,2,0
153,1183,4,2
123,1306,10,6
212,1518,14,4
106,1624,15,1
172,1796,19,4
235,2031,23,4
130,2161,26,3
159,2320,27,1
150,2470,34,7
156,2626,37,3
0,2626,37,0
282,2908,45,8
208,3116,50,5
217,3333,53,3
150,3483,57,4
179,3662,61,4
131,3793,62,1
170,3963,63,1
156,4119,65,2
109,4228,67,2
118,4346,70,3
184,4530,73,3
153,4683,76,3
2,2,0,0
2,4,0,0
2,6,0,0
2,8,0,0
1,9,0,0
0,9,0,0
4,13,0,0
0,13,0,0
0,13,0,0
0,13,0,0
0,13,0,0
0,13,0,0
0,13,0,0
0,13,0,0
0,13,0,0
0,13,0,0
0,13,0,0
0,13,0,0
1,14,0,0
2,16,0,0
1,17,0,0
0,17,0,0
1,18,0,0
1,19,0,0
0,19,0,0
0,19,0,0
0,19,0,0
0,19,0,0
0,19,0,0
0,19,0,0
0,19,0,0
0,19,0,0
0,19,0,0
0,19,0,0
1,20,0,0
2,2,0,0
2,4,0,0
0,4,0,0
5,9,0,0
9,18,0,0
0,18,0,0
0,18,1,1
10,28,1,0
8,36,3,2
3,39,3,0
2,41,3,0
4,45,5,2
2,47,5,0
9,56,5,0
3,59,7,2
0,59,7,0
28,87,7,0
18,105,9,2
11,116,9,0
3,3,0,0
1,4,0,0
2,6,0,0
3,9,0,0
3,12,0,0
6,18,0,0
3,21,0,0
9,30,0,0
8,38,0,0
10,48,0,0
5,53,0,0
11,64,0,0
9,73,0,0
17,90,0,0
17,107,0,0
13,120,0,0
9,129,0,0
5,134,0,0
5,139,0,0
10,149,0,0
2,151,0,0
5,156,0,0
11,167,0,0
21,188,0,0
7,195,0,0
7,202,0,0
11,213,0,0
21,234,0,0
7,241,0,0
52,293,0,0
6,299,1,1
38,337,2,1
13,350,2,0
20,370,3,1
8,378,3,0
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
1,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
1,3,0,0
0,3,0,0
2,5,0,0
0,5,0,0
0,5,0,0
0,5,0,0
0,5,0,0
1,6,1,1
0,6,1,0
0,6,1,0
0,6,1,0
0,6,1,0
0,6,1,0
0,6,1,0
1,7,1,0
0,7,1,0
0,7,1,0
0,7,1,0
3,3,0,0
9,12,0,0
2,14,1,1
14,28,2,1
8,36,2,0
6,42,2,0
6,48,2,0
33,81,2,0
13,94,2,0
8,102,2,0
8,110,3,1
18,128,3,0
15,143,3,0
11,154,5,2
15,169,7,2
17,186,7,0
10,196,7,0
31,227,7,0
17,244,7,0
24,268,7,0
5,273,7,0
41,314,7,0
4,318,9,2
1,319,9,0
5,324,9,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2,2,0,0
2,4,0,0
1,5,0,0
2,7,0,0
4,11,0,0
5,16,0,0
10,26,0,0
15,41,0,0
12,53,0,0
29,82,0,0
11,93,0,0
25,118,0,0
46,164,0,0
39,203,2,2
48,251,2,0
65,316,2,0
51,367,4,2
38,405,5,1
70,475,5,0
110,585,8,3
132,717,12,4
131,848,16,4
145,993,20,4
101,1094,28,8
121,1215,29,1
163,1378,37,8
132,1510,50,13
178,1688,60,10
202,1890,79,19
253,2143,94,15
296,2439,125,31
346,2785,141,16
396,3181,174,33
260,3441,194,20
403,3844,233,39
375,4219,273,40
442,4661,296,23
1,1,0,0
2,3,0,0
1,4,0,0
2,6,0,0
2,8,0,0
12,20,0,0
3,23,0,0
6,29,0,0
1,30,0,0
6,36,1,1
13,49,1,0
17,66,1,0
14,80,1,0
14,94,1,0
15,109,1,0
16,125,1,0
24,149,1,0
28,177,1,0
22,199,2,1
32,231,2,0
32,263,2,0
35,298,2,0
55,353,4,2
70,423,5,1
82,505,6,1
86,591,8,2
161,752,12,4
112,864,15,3
101,965,19,4
91,1056,22,3
118,1174,27,5
115,1289,29,2
149,1438,29,0
122,1560,30,1
102,1662,32,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
0,1,0,0
0,1,0,0
2,3,0,0
4,7,0,0
2,9,0,0
0,9,0,0
0,9,0,0
2,11,0,0
1,12,0,0
6,18,0,0
5,23,0,0
0,23,0,0
4,27,0,0
4,31,0,0
2,33,0,0
9,42,0,0
1,43,0,0
3,46,0,0
3,49,0,0
3,52,0,0
3,55,0,0
5,60,0,0
4,64,0,0
2,66,2,2
7,73,2,0
4,77,2,0
2,79,2,0
2,81,2,0
3,84,2,0
6,90,2,0
2,92,2,0
1,93,2,0
1,1,0,0
0,1,0,0
3,4,0,0
1,5,0,0
0,5,0,0
1,6,0,0
4,10,0,0
0,10,0,0
0,10,0,0
0,10,0,0
0,10,0,0
1,11,0,0
0,11,0,0
1,12,0,0
0,12,0,0
0,12,0,0
0,12,0,0
2,14,0,0
0,14,0,0
0,14,0,0
0,14,0,0
0,14,0,0
1,15,0,0
0,15,0,0
1,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
2,2,0,0
6,8,0,0
5,13,0,0
1,14,0,0
0,14,0,0
7,21,0,0
6,27,0,0
20,47,0,0
6,53,0,0
14,67,1,1
8,75,1,0
9,84,1,0
1,85,1,0
6,91,1,0
18,109,1,0
14,123,1,0
21,144,2,1
30,174,2,0
27,201,2,0
13,214,2,0
19,233,2,0
8,241,2,0
8,249,2,0
3,252,2,0
5,257,2,0
6,263,2,0
9,272,3,1
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
4,5,0,0
0,5,0,0
0,5,0,0
0,5,0,0
0,5,0,0
0,5,0,0
0,5,0,0
0,5,0,0
1,6,0,0
0,6,0,0
0,6,0,0
0,6,0,0
3,9,0,0
0,9,0,0
0,9,0,0
0,9,0,0
2,11,0,0
1,1,0,0
1,2,0,0
3,5,1,1
1,6,1,0
1,7,1,0
11,18,1,0
10,28,1,0
9,37,1,0
7,44,2,1
10,54,2,0
9,63,2,0
23,86,3,1
10,96,3,0
19,115,4,1
19,134,4,0
36,170,5,1
55,225,6,1
50,275,10,4
70,345,23,13
13,358,23,0
121,479,26,3
77,556,33,7
61,617,36,3
37,654,39,3
54,708,44,5
0,708,44,0
211,919,59,15
102,1021,70,11
99,1120,80,10
64,1184,90,10
91,1275,93,3
99,1374,97,4
74,1448,107,10
97,1545,111,4
116,1661,118,7
1,1,0,0
0,1,0,0
0,1,0,0
4,5,0,0
2,7,0,0
0,7,0,0
1,8,0,0
0,8,0,0
0,8,0,0
0,8,0,0
2,10,0,0
0,10,0,0
0,10,0,0
0,10,0,0
0,10,0,0
0,10,0,0
0,10,0,0
7,17,0,0
0,17,0,0
3,20,0,0
0,20,0,0
1,21,0,0
0,0,0,0
2,2,0,0
1,3,0,0
0,3,0,0
2,5,0,0
0,5,0,0
3,8,0,0
0,8,0,0
6,14,0,0
1,15,1,1
1,16,1,0
4,20,1,0
0,20,1,0
1,21,1,0
0,21,1,0
1,22,1,0
0,22,1,0
0,22,3,2
5,27,3,0
1,28,3,0
3,31,3,0
10,41,4,1
2,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
0,2,0,0
1,3,0,0
0,3,0,0
0,3,0,0
0,3,0,0
0,3,0,0
1,4,0,0
4,8,0,0
0,8,0,0
0,8,0,0
3,11,0,0
0,11,0,0
0,11,0,0
2,13,0,0
0,13,0,0
1,14,0,0
0,14,0,0
2,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,16,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
0,1,0,0
1,2,0,0
1,3,0,0
0,3,0,0
0,3,0,0
0,3,0,0
2,5,0,0
0,5,0,0
0,5,0,0
0,5,0,0
0,5,0,0
0,5,0,0
1,6,0,0
0,6,0,0
3,9,0,0
0,9,0,0
0,9,0,0
0,9,0,0
0,9,0,0
0,9,0,0
0,9,0,0
3,12,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
